Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,median_income
51640,05000US51640,Galax city,"Galax city, Virginia",va,42975
51650,05000US51650,Hampton city,"Hampton city, Virginia",va,66761
51660,05000US51660,Harrisonburg city,"Harrisonburg city, Virginia",va,61645
51670,05000US51670,Hopewell city,"Hopewell city, Virginia",va,48823
51678,05000US51678,Lexington city,"Lexington city, Virginia",va,69677
51680,05000US51680,Lynchburg city,"Lynchburg city, Virginia",va,58661
51683,05000US51683,Manassas city,"Manassas city, Virginia",va,83744
51685,05000US51685,Manassas Park city,"Manassas Park city, Virginia",va,83343
51690,05000US51690,Martinsville city,"Martinsville city, Virginia",va,43779
51700,05000US51700,Newport News city,"Newport News city, Virginia",va,63378
51710,05000US51710,Norfolk city,"Norfolk city, Virginia",va,59062
51720,05000US51720,Norton city,"Norton city, Virginia",va,41652
51730,05000US51730,Petersburg city,"Petersburg city, Virginia",va,43388
51735,05000US51735,Poquoson city,"Poquoson city, Virginia",va,111826
51740,05000US51740,Portsmouth city,"Portsmouth city, Virginia",va,61014
51750,05000US51750,Radford city,"Radford city, Virginia",va,59381
51760,05000US51760,Richmond city,"Richmond city, Virginia",va,60441
51770,05000US51770,Roanoke city,"Roanoke city, Virginia",va,53599
51775,05000US51775,Salem city,"Salem city, Virginia",va,75164
51790,05000US51790,Staunton city,"Staunton city, Virginia",va,64908
51800,05000US51800,Suffolk city,"Suffolk city, Virginia",va,82946
51810,05000US51810,Virginia Beach city,"Virginia Beach city, Virginia",va,85537
51820,05000US51820,Waynesboro city,"Waynesboro city, Virginia",va,59779
51830,05000US51830,Williamsburg city,"Williamsburg city, Virginia",va,88431
51840,05000US51840,Winchester city,"Winchester city, Virginia",va,66557
53001,05000US53001,Adams County,"Adams County, Washington",wa,56633
53003,05000US53003,Asotin County,"Asotin County, Washington",wa,62447
53005,05000US53005,Benton County,"Benton County, Washington",wa,77426
53007,05000US53007,Chelan County,"Chelan County, Washington",wa,67161
53009,05000US53009,Clallam County,"Clallam County, Washington",wa,65562
53011,05000US53011,Clark County,"Clark County, Washington",wa,82888
53013,05000US53013,Columbia County,"Columbia County, Washington",wa,69250
53015,05000US53015,Cowlitz County,"Cowlitz County, Washington",wa,64266
53017,05000US53017,Douglas County,"Douglas County, Washington",wa,67268
53019,05000US53019,Ferry County,"Ferry County, Washington",wa,53147
53021,05000US53021,Franklin County,"Franklin County, Washington",wa,65400
53023,05000US53023,Garfield County,"Garfield County, Washington",wa,63000
53025,05000US53025,Grant County,"Grant County, Washington",wa,62497
53027,05000US53027,Grays Harbor County,"Grays Harbor County, Washington",wa,59924
53029,05000US53029,Island County,"Island County, Washington",wa,75524
53031,05000US53031,Jefferson County,"Jefferson County, Washington",wa,64438
53033,05000US53033,King County,"King County, Washington",wa,111478
53035,05000US53035,Kitsap County,"Kitsap County, Washington",wa,84565
53037,05000US53037,Kittitas County,"Kittitas County, Washington",wa,72713
53039,05000US53039,Klickitat County,"Klickitat County, Washington",wa,64357
53041,05000US53041,Lewis County,"Lewis County, Washington",wa,63641
53043,05000US53043,Lincoln County,"Lincoln County, Washington",wa,61979
53045,05000US53045,Mason County,"Mason County, Washington",wa,66213
53047,05000US53047,Okanogan County,"Okanogan County, Washington",wa,52832
53049,05000US53049,Pacific County,"Pacific County, Washington",wa,57329
53051,05000US53051,Pend Oreille County,"Pend Oreille County, Washington",wa,55642
53053,05000US53053,Pierce County,"Pierce County, Washington",wa,80328
53055,05000US53055,San Juan County,"San Juan County, Washington",wa,74621
53057,05000US53057,Skagit County,"Skagit County, Washington",wa,74715
53059,05000US53059,Skamania County,"Skamania County, Washington",wa,69292
53061,05000US53061,Snohomish County,"Snohomish County, Washington",wa,96677
53063,05000US53063,Spokane County,"Spokane County, Washington",wa,71291
53065,05000US53065,Stevens County,"Stevens County, Washington",wa,60824
53067,05000US53067,Thurston County,"Thurston County, Washington",wa,82393
53069,05000US53069,Wahkiakum County,"Wahkiakum County, Washington",wa,62801
53071,05000US53071,Walla Walla County,"Walla Walla County, Washington",wa,69968
53073,05000US53073,Whatcom County,"Whatcom County, Washington",wa,75905
53075,05000US53075,Whitman County,"Whitman County, Washington",wa,70649
53077,05000US53077,Yakima County,"Yakima County, Washington",wa,56078
54001,05000US54001,Barbour County,"Barbour County, West Virginia",wv,49226
54003,05000US54003,Berkeley County,"Berkeley County, West Virginia",wv,71776
54005,05000US54005,Boone County,"Boone County, West Virginia",wv,46338
54007,05000US54007,Braxton County,"Braxton County, West Virginia",wv,53345
54009,05000US54009,Brooke County,"Brooke County, West Virginia",wv,63516
54011,05000US54011,Cabell County,"Cabell County, West Virginia",wv,55612
54013,05000US54013,Calhoun County,"Calhoun County, West Virginia",wv,44830
54015,05000US54015,Clay County,"Clay County, West Virginia",wv,45868
54017,05000US54017,Doddridge County,"Doddridge County, West Virginia",wv,59831
54019,05000US54019,Fayette County,"Fayette County, West Virginia",wv,50004
54021,05000US54021,Gilmer County,"Gilmer County, West Virginia",wv,54833
54023,05000US54023,Grant County,"Grant County, West Virginia",wv,54009
54025,05000US54025,Greenbrier County,"Greenbrier County, West Virginia",wv,50890
54027,05000US54027,Hampshire County,"Hampshire County, West Virginia",wv,50191
54029,05000US54029,Hancock County,"Hancock County, West Virginia",wv,57356
54031,05000US54031,Hardy County,"Hardy County, West Virginia",wv,53970
54033,05000US54033,Harrison County,"Harrison County, West Virginia",wv,66841
54035,05000US54035,Jackson County,"Jackson County, West Virginia",wv,60811
54037,05000US54037,Jefferson County,"Jefferson County, West Virginia",wv,93223
54039,05000US54039,Kanawha County,"Kanawha County, West Virginia",wv,60408
54041,05000US54041,Lewis County,"Lewis County, West Virginia",wv,50027
54043,05000US54043,Lincoln County,"Lincoln County, West Virginia",wv,47350
54045,05000US54045,Logan County,"Logan County, West Virginia",wv,49485
54047,05000US54047,McDowell County,"McDowell County, West Virginia",wv,32146
54049,05000US54049,Marion County,"Marion County, West Virginia",wv,62029
54051,05000US54051,Marshall County,"Marshall County, West Virginia",wv,56328
54053,05000US54053,Mason County,"Mason County, West Virginia",wv,52693
54055,05000US54055,Mercer County,"Mercer County, West Virginia",wv,51553
54057,05000US54057,Mineral County,"Mineral County, West Virginia",wv,58559
54059,05000US54059,Mingo County,"Mingo County, West Virginia",wv,41177
54061,05000US54061,Monongalia County,"Monongalia County, West Virginia",wv,75067
54063,05000US54063,Monroe County,"Monroe County, West Virginia",wv,48833
54065,05000US54065,Morgan County,"Morgan County, West Virginia",wv,61556
54067,05000US54067,Nicholas County,"Nicholas County, West Virginia",wv,50250
54069,05000US54069,Ohio County,"Ohio County, West Virginia",wv,68152
54071,05000US54071,Pendleton County,"Pendleton County, West Virginia",wv,49369
54073,05000US54073,Pleasants County,"Pleasants County, West Virginia",wv,61797
54075,05000US54075,Pocahontas County,"Pocahontas County, West Virginia",wv,53359
54077,05000US54077,Preston County,"Preston County, West Virginia",wv,59903
54079,05000US54079,Putnam County,"Putnam County, West Virginia",wv,74110
54081,05000US54081,Raleigh County,"Raleigh County, West Virginia",wv,53606
54083,05000US54083,Randolph County,"Randolph County, West Virginia",wv,53906
54085,05000US54085,Ritchie County,"Ritchie County, West Virginia",wv,53268
54087,05000US54087,Roane County,"Roane County, West Virginia",wv,45119
54089,05000US54089,Summers County,"Summers County, West Virginia",wv,45061
54091,05000US54091,Taylor County,"Taylor County, West Virginia",wv,59518
54093,05000US54093,Tucker County,"Tucker County, West Virginia",wv,55962
54095,05000US54095,Tyler County,"Tyler County, West Virginia",wv,56053
54097,05000US54097,Upshur County,"Upshur County, West Virginia",wv,52607
54099,05000US54099,Wayne County,"Wayne County, West Virginia",wv,53160
54101,05000US54101,Webster County,"Webster County, West Virginia",wv,42065
54103,05000US54103,Wetzel County,"Wetzel County, West Virginia",wv,53232
54105,05000US54105,Wirt County,"Wirt County, West Virginia",wv,50502
54107,05000US54107,Wood County,"Wood County, West Virginia",wv,59591
54109,05000US54109,Wyoming County,"Wyoming County, West Virginia",wv,49459
55001,05000US55001,Adams County,"Adams County, Wisconsin",wi,53537
55003,05000US55003,Ashland County,"Ashland County, Wisconsin",wi,58386
55005,05000US55005,Barron County,"Barron County, Wisconsin",wi,63284
55007,05000US55007,Bayfield County,"Bayfield County, Wisconsin",wi,62933
55009,05000US55009,Brown County,"Brown County, Wisconsin",wi,77141
55011,05000US55011,Buffalo County,"Buffalo County, Wisconsin",wi,68089
55013,05000US55013,Burnett County,"Burnett County, Wisconsin",wi,58960
55015,05000US55015,Calumet County,"Calumet County, Wisconsin",wi,85124
55017,05000US55017,Chippewa County,"Chippewa County, Wisconsin",wi,70623
55019,05000US55019,Clark County,"Clark County, Wisconsin",wi,61963
55021,05000US55021,Columbia County,"Columbia County, Wisconsin",wi,79606
55023,05000US55023,Crawford County,"Crawford County, Wisconsin",wi,62810
55025,05000US55025,Dane County,"Dane County, Wisconsin",wi,94813
55027,05000US55027,Dodge County,"Dodge County, Wisconsin",wi,73450
55029,05000US55029,Door County,"Door County, Wisconsin",wi,70795
55031,05000US55031,Douglas County,"Douglas County, Wisconsin",wi,67211
55033,05000US55033,Dunn County,"Dunn County, Wisconsin",wi,70565
55035,05000US55035,Eau Claire County,"Eau Claire County, Wisconsin",wi,75615
55037,05000US55037,Florence County,"Florence County, Wisconsin",wi,60066
55039,05000US55039,Fond du Lac County,"Fond du Lac County, Wisconsin",wi,73857
55041,05000US55041,Forest County,"Forest County, Wisconsin",wi,54210
55043,05000US55043,Grant County,"Grant County, Wisconsin",wi,67387
55045,05000US55045,Green County,"Green County, Wisconsin",wi,77151
55047,05000US55047,Green Lake County,"Green Lake County, Wisconsin",wi,67847
55049,05000US55049,Iowa County,"Iowa County, Wisconsin",wi,77970
55051,05000US55051,Iron County,"Iron County, Wisconsin",wi,54125
55053,05000US55053,Jackson County,"Jackson County, Wisconsin",wi,67132
55055,05000US55055,Jefferson County,"Jefferson County, Wisconsin",wi,74885
55057,05000US55057,Juneau County,"Juneau County, Wisconsin",wi,62353
55059,05000US55059,Kenosha County,"Kenosha County, Wisconsin",wi,75029
55061,05000US55061,Kewaunee County,"Kewaunee County, Wisconsin",wi,77516
55063,05000US55063,La Crosse County,"La Crosse County, Wisconsin",wi,77167
55065,05000US55065,Lafayette County,"Lafayette County, Wisconsin",wi,68611
55067,05000US55067,Langlade County,"Langlade County, Wisconsin",wi,60470
55069,05000US55069,Lincoln County,"Lincoln County, Wisconsin",wi,70046
55071,05000US55071,Manitowoc County,"Manitowoc County, Wisconsin",wi,68951
55073,05000US55073,Marathon County,"Marathon County, Wisconsin",wi,74600
55075,05000US55075,Marinette County,"Marinette County, Wisconsin",wi,58637
55077,05000US55077,Marquette County,"Marquette County, Wisconsin",wi,60409
55078,05000US55078,Menominee County,"Menominee County, Wisconsin",wi,44180
55079,05000US55079,Milwaukee County,"Milwaukee County, Wisconsin",wi,62314
55081,05000US55081,Monroe County,"Monroe County, Wisconsin",wi,70011
55083,05000US55083,Oconto County,"Oconto County, Wisconsin",wi,67373
55085,05000US55085,Oneida County,"Oneida County, Wisconsin",wi,69269
55087,05000US55087,Outagamie County,"Outagamie County, Wisconsin",wi,79511
55089,05000US55089,Ozaukee County,"Ozaukee County, Wisconsin",wi,102749
55091,05000US55091,Pepin County,"Pepin County, Wisconsin",wi,69526
55093,05000US55093,Pierce County,"Pierce County, Wisconsin",wi,86749
55095,05000US55095,Polk County,"Polk County, Wisconsin",wi,68234
55097,05000US55097,Portage County,"Portage County, Wisconsin",wi,76500
55099,05000US55099,Price County,"Price County, Wisconsin",wi,59279
55101,05000US55101,Racine County,"Racine County, Wisconsin",wi,73571
55103,05000US55103,Richland County,"Richland County, Wisconsin",wi,62899
55105,05000US55105,Rock County,"Rock County, Wisconsin",wi,67652
55107,05000US55107,Rusk County,"Rusk County, Wisconsin",wi,54525
55109,05000US55109,St. Croix County,"St. Croix County, Wisconsin",wi,94915
55111,05000US55111,Sauk County,"Sauk County, Wisconsin",wi,71827
55113,05000US55113,Sawyer County,"Sawyer County, Wisconsin",wi,55458
55115,05000US55115,Shawano County,"Shawano County, Wisconsin",wi,66182
55117,05000US55117,Sheboygan County,"Sheboygan County, Wisconsin",wi,73347
55119,05000US55119,Taylor County,"Taylor County, Wisconsin",wi,61360
55121,05000US55121,Trempealeau County,"Trempealeau County, Wisconsin",wi,70125
55123,05000US55123,Vernon County,"Vernon County, Wisconsin",wi,63529
55125,05000US55125,Vilas County,"Vilas County, Wisconsin",wi,55392
55127,05000US55127,Walworth County,"Walworth County, Wisconsin",wi,74947
55129,05000US55129,Washburn County,"Washburn County, Wisconsin",wi,63542
55131,05000US55131,Washington County,"Washington County, Wisconsin",wi,90303
55133,05000US55133,Waukesha County,"Waukesha County, Wisconsin",wi,104438
55135,05000US55135,Waupaca County,"Waupaca County, Wisconsin",wi,71077
55137,05000US55137,Waushara County,"Waushara County, Wisconsin",wi,63600
55139,05000US55139,Winnebago County,"Winnebago County, Wisconsin",wi,74583
55141,05000US55141,Wood County,"Wood County, Wisconsin",wi,69246
56001,05000US56001,Albany County,"Albany County, Wyoming",wy,76924
56003,05000US56003,Big Horn County,"Big Horn County, Wyoming",wy,64750
56005,05000US56005,Campbell County,"Campbell County, Wyoming",wy,86499
56007,05000US56007,Carbon County,"Carbon County, Wyoming",wy,74725
56009,05000US56009,Converse County,"Converse County, Wyoming",wy,81250
56011,05000US56011,Crook County,"Crook County, Wyoming",wy,77517
56013,05000US56013,Fremont County,"Fremont County, Wyoming",wy,66993
56015,05000US56015,Goshen County,"Goshen County, Wyoming",wy,66547
56017,05000US56017,Hot Springs County,"Hot Springs County, Wyoming",wy,70708
56019,05000US56019,Johnson County,"Johnson County, Wyoming",wy,80491
56021,05000US56021,Laramie County,"Laramie County, Wyoming",wy,77596
56023,05000US56023,Lincoln County,"Lincoln County, Wyoming",wy,79432
56025,05000US56025,Natrona County,"Natrona County, Wyoming",wy,74875
56027,05000US56027,Niobrara County,"Niobrara County, Wyoming",wy,47083
56029,05000US56029,Park County,"Park County, Wyoming",wy,73884
56031,05000US56031,Platte County,"Platte County, Wyoming",wy,66174
56033,05000US56033,Sheridan County,"Sheridan County, Wyoming",wy,77590
56035,05000US56035,Sublette County,"Sublette County, Wyoming",wy,89226
56037,05000US56037,Sweetwater County,"Sweetwater County, Wyoming",wy,84882
56039,05000US56039,Teton County,"Teton County, Wyoming",wy,110592
56041,05000US56041,Uinta County,"Uinta County, Wyoming",wy,70647
56043,05000US56043,Washakie County,"Washakie County, Wyoming",wy,66641
56045,05000US56045,Weston County,"Weston County, Wyoming",wy,75457
72001,05000US72001,Adjuntas Municipio,"Adjuntas Municipio, Puerto Rico",pr,14435
72003,05000US72003,Aguada Municipio,"Aguada Municipio, Puerto Rico",pr,19268
72005,05000US72005,Aguadilla Municipio,"Aguadilla Municipio, Puerto Rico",pr,19513
